date_of_departure,departure_airport,time_of_departure,arrival_airport,time_of_arrival,flight_duration,flight_fare,departure_airport_flight_1,time_of_departure_flight_1,arrival_airport_flight_1,time_of_arrival_flight_1,airlines_flight_1,flight_fare_flight_1,seats_for_lower_price_flight_1,departure_airport_flight_2,time_of_departure_flight_2,arrival_airport_flight_2,time_of_arrival_flight_2,airlines_flight_2,flight_fare_flight_2,seats_for_lower_price_flight_2
st 03.07.2019,FAO,09:00,PRG,20:40 Praha ,10:40 h / 1 přestup,795 Kč,FAO,09:00,PRG,12:50 Basilej-My ,easyJet,497 Kč,3       ,Basilej-Mylhúzy-Freiburg (CH) BSL,st 19:15 Basilej-My ,PRG,20:40 Praha ,easyJet,298 Kč,8       
po 21.10.2019,FAO,13:35,PRG,21:10 Praha ,6:35 h / 1 přestup,832 Kč,FAO,13:35,PRG,17:25 Milán ,easyJet,497 Kč,5       ,Milán (Malpensa) MXP,po 19:40 Milán ,PRG,21:10 Praha ,easyJet,335 Kč,5       
po 14.10.2019,FAO,13:35,PRG,21:10 Praha ,6:35 h / 1 přestup,832 Kč,FAO,13:35,PRG,17:25 Milán ,easyJet,497 Kč,2       ,Milán (Malpensa) MXP,po 19:40 Milán ,PRG,21:10 Praha ,easyJet,335 Kč,5       
po 30.09.2019,FAO,13:35,PRG,21:10 Praha ,6:35 h / 1 přestup,832 Kč,FAO,13:35,PRG,17:25 Milán ,easyJet,497 Kč,6       ,Milán (Malpensa) MXP,po 19:40 Milán ,PRG,21:10 Praha ,easyJet,335 Kč,5       
čt 04.07.2019,FAO,09:40,PRG,23:15 Praha ,12:35 h / 1 přestup,1401 Kč,FAO,09:40,PRG,13:30 Brusel ,Ryanair,641 Kč,5       ,Brusel (Charleroi) CRL,čt 21:45 Brusel ,PRG,23:15 Praha ,Ryanair,759 Kč,       
pá 13.09.2019,FAO,06:35,PRG,18:15 Praha ,10:40 h / 1 přestup,1403 Kč,FAO,06:35,PRG,10:35 Eindhoven ,Ryanair,890 Kč,       ,EIN,pá 16:50 Eindhoven ,PRG,18:15 Praha ,Ryanair,513 Kč,       
čt 24.10.2019,FAO,07:55,PRG,21:40 Praha ,12:45 h / 1 přestup,1430 Kč,FAO,07:55,PRG,11:35 Paříž ,Ryanair,513 Kč,       ,Paříž (Beauvais) BVA,čt 19:55 Paříž ,PRG,21:40 Praha ,Ryanair,916 Kč,       
po 21.10.2019,FAO,15:15,PRG,21:30 Praha ,5:15 h / 1 přestup,1430 Kč,FAO,15:15,PRG,18:55 Paříž ,Ryanair,513 Kč,       ,Paříž (Beauvais) BVA,po 19:45 Paříž ,PRG,21:30 Praha ,Ryanair,916 Kč,       
út 09.07.2019,FAO,07:00,PRG,17:15 Praha ,9:15 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,út 15:50 Milán ,PRG,17:15 Praha ,Ryanair,733 Kč,       
so 28.09.2019,FAO,07:00,PRG,13:25 Praha ,5:25 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,so 12:00 Milán ,PRG,13:25 Praha ,Ryanair,733 Kč,       
so 26.10.2019,FAO,07:00,PRG,13:25 Praha ,5:25 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,so 12:00 Milán ,PRG,13:25 Praha ,Ryanair,733 Kč,       
út 08.10.2019,FAO,07:00,PRG,17:15 Praha ,9:15 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,út 15:50 Milán ,PRG,17:15 Praha ,Ryanair,733 Kč,       
út 16.07.2019,FAO,07:00,PRG,17:15 Praha ,9:15 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,út 15:50 Milán ,PRG,17:15 Praha ,Ryanair,733 Kč,       
so 14.09.2019,FAO,07:00,PRG,13:25 Praha ,5:25 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,so 12:00 Milán ,PRG,13:25 Praha ,Ryanair,733 Kč,       
so 07.09.2019,FAO,07:00,PRG,13:25 Praha ,5:25 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,so 12:00 Milán ,PRG,13:25 Praha ,Ryanair,733 Kč,       
so 12.10.2019,FAO,07:00,PRG,13:25 Praha ,5:25 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,so 12:00 Milán ,PRG,13:25 Praha ,Ryanair,733 Kč,       
so 19.10.2019,FAO,07:00,PRG,13:25 Praha ,5:25 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,so 12:00 Milán ,PRG,13:25 Praha ,Ryanair,733 Kč,       
út 17.09.2019,FAO,07:00,PRG,17:15 Praha ,9:15 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,út 15:50 Milán ,PRG,17:15 Praha ,Ryanair,733 Kč,       
so 21.09.2019,FAO,07:00,PRG,13:25 Praha ,5:25 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,so 12:00 Milán ,PRG,13:25 Praha ,Ryanair,733 Kč,       
so 05.10.2019,FAO,07:00,PRG,13:25 Praha ,5:25 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,so 12:00 Milán ,PRG,13:25 Praha ,Ryanair,733 Kč,       
út 24.09.2019,FAO,07:00,PRG,17:15 Praha ,9:15 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,3       ,Milán (Bergamo) BGY,út 15:50 Milán ,PRG,17:15 Praha ,Ryanair,733 Kč,       
út 15.10.2019,FAO,07:00,PRG,17:15 Praha ,9:15 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,út 15:50 Milán ,PRG,17:15 Praha ,Ryanair,733 Kč,       
út 01.10.2019,FAO,07:00,PRG,17:15 Praha ,9:15 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,út 15:50 Milán ,PRG,17:15 Praha ,Ryanair,733 Kč,       
út 22.10.2019,FAO,07:00,PRG,17:15 Praha ,9:15 h / 1 přestup,1518 Kč,FAO,07:00,PRG,10:45 Milán ,Ryanair,785 Kč,       ,Milán (Bergamo) BGY,út 15:50 Milán ,PRG,17:15 Praha ,Ryanair,733 Kč,       
út 15.10.2019,FAO,10:15,PRG,20:40 Praha ,9:25 h / 1 přestup,1528 Kč,FAO,10:15,PRG,13:05 Londýn ,Ryanair,942 Kč,5       ,Londýn (Stansted) STN,út 17:45 Londýn ,PRG,20:40 Praha ,Ryanair,585 Kč,5       
út 22.10.2019,FAO,10:15,PRG,20:40 Praha ,9:25 h / 1 přestup,1528 Kč,FAO,10:15,PRG,13:05 Londýn ,Ryanair,942 Kč,       ,Londýn (Stansted) STN,út 17:45 Londýn ,PRG,20:40 Praha ,Ryanair,585 Kč,1       
út 22.10.2019,FAO,10:15,PRG,22:05 Praha ,10:50 h / 1 přestup,1528 Kč,FAO,10:15,PRG,13:05 Londýn ,Ryanair,942 Kč,       ,Londýn (Stansted) STN,út 19:10 Londýn ,PRG,22:05 Praha ,Ryanair,585 Kč,5       
út 15.10.2019,FAO,10:15,PRG,22:05 Praha ,10:50 h / 1 přestup,1528 Kč,FAO,10:15,PRG,13:05 Londýn ,Ryanair,942 Kč,5       ,Londýn (Stansted) STN,út 19:10 Londýn ,PRG,22:05 Praha ,Ryanair,585 Kč,       
út 10.09.2019,FAO,06:35,PRG,20:50 Praha ,13:15 h / 1 přestup,1283 Kč,FAO,06:35,PRG,10:35 Eindhoven ,Ryanair,641 Kč,2       ,EIN,út 19:30 Eindhoven ,PRG,20:50 Praha ,Transavia,642 Kč,       
po 16.09.2019,FAO,13:35,PRG,21:10 Praha ,6:35 h / 1 přestup,1039 Kč,FAO,13:35,PRG,17:25 Milán ,easyJet,665 Kč,2       ,Milán (Malpensa) MXP,po 19:40 Milán ,PRG,21:10 Praha ,easyJet,373 Kč,5       
po 23.09.2019,FAO,13:35,PRG,21:10 Praha ,6:35 h / 1 přestup,1039 Kč,FAO,13:35,PRG,17:25 Milán ,easyJet,665 Kč,7       ,Milán (Malpensa) MXP,po 19:40 Milán ,PRG,21:10 Praha ,easyJet,373 Kč,7       
čt 25.07.2019,FAO,07:55,PRG,21:40 Praha ,12:45 h / 1 přestup,1558 Kč,FAO,07:55,PRG,11:35 Paříž ,Ryanair,641 Kč,       ,Paříž (Beauvais) BVA,čt 19:55 Paříž ,PRG,21:40 Praha ,Ryanair,916 Kč,       
čt 11.07.2019,FAO,07:55,PRG,21:40 Praha ,12:45 h / 1 přestup,1558 Kč,FAO,07:55,PRG,11:35 Paříž ,Ryanair,641 Kč,4       ,Paříž (Beauvais) BVA,čt 19:55 Paříž ,PRG,21:40 Praha ,Ryanair,916 Kč,       
čt 04.07.2019,FAO,07:55,PRG,21:40 Praha ,12:45 h / 1 přestup,1558 Kč,FAO,07:55,PRG,11:35 Paříž ,Ryanair,641 Kč,       ,Paříž (Beauvais) BVA,čt 19:55 Paříž ,PRG,21:40 Praha ,Ryanair,916 Kč,       
čt 18.07.2019,FAO,07:55,PRG,21:40 Praha ,12:45 h / 1 přestup,1558 Kč,FAO,07:55,PRG,11:35 Paříž ,Ryanair,641 Kč,1       ,Paříž (Beauvais) BVA,čt 19:55 Paříž ,PRG,21:40 Praha ,Ryanair,916 Kč,       
pá 20.09.2019,FAO,06:35,PRG,18:15 Praha ,10:40 h / 1 přestup,1587 Kč,FAO,06:35,PRG,10:35 Eindhoven ,Ryanair,1073 Kč,       ,EIN,pá 16:50 Eindhoven ,PRG,18:15 Praha ,Ryanair,513 Kč,       
st 17.07.2019,FAO,10:30,PRG,20:10 Praha ,8:40 h / 1 přestup,1589 Kč,FAO,10:30,PRG,13:20 Londýn ,Ryanair,513 Kč,5       ,Londýn (Stansted) STN,st 17:15 Londýn ,PRG,20:10 Praha ,Ryanair,1075 Kč,       
pá 20.09.2019,FAO,07:10,PRG,16:45 Praha ,8:35 h / 1 přestup,1604 Kč,FAO,07:10,PRG,11:15 Kolín nad  ,Ryanair,641 Kč,       ,CGN,pá 15:35 Kolín nad  ,PRG,16:45 Praha ,Eurowings,962 Kč,3       
čt 10.10.2019,FAO,07:55,PRG,21:40 Praha ,12:45 h / 1 přestup,1613 Kč,FAO,07:55,PRG,11:35 Paříž ,Ryanair,513 Kč,       ,Paříž (Beauvais) BVA,čt 19:55 Paříž ,PRG,21:40 Praha ,Ryanair,1100 Kč,       
st 16.10.2019,FAO,14:20,PRG,21:55 Praha ,6:35 h / 1 přestup,1616 Kč,FAO,14:20,PRG,17:10 Londýn ,Ryanair,942 Kč,5       ,Londýn (Luton) LTN,st 19:05 Londýn ,PRG,21:55 Praha ,Wizz Air,673 Kč,2       
so 05.10.2019,FAO,14:00,PRG,20:45 Praha ,5:45 h / 1 přestup,1566 Kč,FAO,14:00,PRG,16:50 Barcelona ,Vueling,847 Kč,       ,BCN,so 18:15 Barcelona ,PRG,20:45 Praha ,Vueling,718 Kč,       
pá 13.09.2019,FAO,09:55,PRG,21:25 Praha ,10:30 h / 1 přestup,1195 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,523 Kč,3       ,Milán (Malpensa) MXP,pá 19:55 Milán ,PRG,21:25 Praha ,easyJet,672 Kč,6       
pá 27.09.2019,FAO,09:55,PRG,21:25 Praha ,10:30 h / 1 přestup,1273 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,730 Kč,6       ,Milán (Malpensa) MXP,pá 19:55 Milán ,PRG,21:25 Praha ,easyJet,542 Kč,2       
po 09.09.2019,FAO,13:35,PRG,21:10 Praha ,6:35 h / 1 přestup,1273 Kč,FAO,13:35,PRG,17:25 Milán ,easyJet,938 Kč,5       ,Milán (Malpensa) MXP,po 19:40 Milán ,PRG,21:10 Praha ,easyJet,335 Kč,4       
po 07.10.2019,FAO,13:35,PRG,21:10 Praha ,6:35 h / 1 přestup,1273 Kč,FAO,13:35,PRG,17:25 Milán ,easyJet,938 Kč,8       ,Milán (Malpensa) MXP,po 19:40 Milán ,PRG,21:10 Praha ,easyJet,335 Kč,4       
pá 11.10.2019,FAO,09:55,PRG,21:25 Praha ,10:30 h / 1 přestup,1312 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,497 Kč,7       ,Milán (Malpensa) MXP,pá 19:55 Milán ,PRG,21:25 Praha ,easyJet,814 Kč,5       
pá 25.10.2019,FAO,09:55,PRG,21:25 Praha ,10:30 h / 1 přestup,1312 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,795 Kč,8       ,Milán (Malpensa) MXP,pá 19:55 Milán ,PRG,21:25 Praha ,easyJet,516 Kč,5       
út 15.10.2019,FAO,06:35,PRG,20:50 Praha ,13:15 h / 1 přestup,1583 Kč,FAO,06:35,PRG,10:35 Eindhoven ,Ryanair,890 Kč,       ,EIN,út 19:30 Eindhoven ,PRG,20:50 Praha ,Transavia,693 Kč,       
po 07.10.2019,FAO,12:45,PRG,21:05 Praha ,7:20 h / 1 přestup,1371 Kč,FAO,12:45,PRG,15:50 Toulouse ,easyJet,315 Kč,6       ,TLS,po 18:55 Toulouse ,PRG,21:05 Praha ,Volotea,1055 Kč,       
po 14.10.2019,FAO,12:45,PRG,21:05 Praha ,7:20 h / 1 přestup,1397 Kč,FAO,12:45,PRG,15:50 Toulouse ,easyJet,341 Kč,5       ,TLS,po 18:55 Toulouse ,PRG,21:05 Praha ,Volotea,1055 Kč,       
čt 17.10.2019,FAO,10:00,PRG,22:25 Praha ,11:25 h / 1 přestup,1404 Kč,FAO,10:00,PRG,12:55 Londýn ,easyJet,613 Kč,7       ,Londýn (Luton) LTN,čt 19:35 Londýn ,PRG,22:25 Praha ,Wizz Air,790 Kč,3       
pá 12.07.2019,FAO,09:55,PRG,16:05 Praha ,5:10 h / 1 přestup,1429 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,756 Kč,8       ,Milán (Malpensa) MXP,pá 14:35 Milán ,PRG,16:05 Praha ,easyJet,672 Kč,6       
út 15.10.2019,FAO,16:00,PRG,22:25 Praha ,5:25 h / 1 přestup,1430 Kč,FAO,16:00,PRG,18:45 Londýn ,easyJet,756 Kč,7       ,Londýn (Luton) LTN,út 19:35 Londýn ,PRG,22:25 Praha ,Wizz Air,673 Kč,3       
st 25.09.2019,FAO,08:05,PRG,20:15 Praha ,11:10 h / 1 přestup,1433 Kč,FAO,08:05,PRG,11:40 Paříž ,easyJet,432 Kč,4       ,Paříž (Orly) ORY,st 18:30 Paříž ,PRG,20:15 Praha ,Transavia France,1001 Kč,       
pá 18.10.2019,FAO,09:55,PRG,21:25 Praha ,10:30 h / 1 přestup,1454 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,406 Kč,8       ,Milán (Malpensa) MXP,pá 19:55 Milán ,PRG,21:25 Praha ,easyJet,1048 Kč,6       
pá 09.08.2019,FAO,09:55,PRG,16:05 Praha ,5:10 h / 1 přestup,1480 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,964 Kč,1       ,Milán (Malpensa) MXP,pá 14:35 Milán ,PRG,16:05 Praha ,easyJet,516 Kč,4       
út 22.10.2019,FAO,10:00,PRG,22:25 Praha ,11:25 h / 1 přestup,1488 Kč,FAO,10:00,PRG,12:55 Londýn ,easyJet,756 Kč,8       ,Londýn (Luton) LTN,út 19:35 Londýn ,PRG,22:25 Praha ,Wizz Air,732 Kč,5       
st 10.07.2019,FAO,09:00,PRG,20:40 Praha ,10:40 h / 1 přestup,1497 Kč,FAO,09:00,PRG,12:50 Basilej-My ,easyJet,938 Kč,3       ,Basilej-Mylhúzy-Freiburg (CH) BSL,st 19:15 Basilej-My ,PRG,20:40 Praha ,easyJet,559 Kč,6       
st 17.07.2019,FAO,10:25,PRG,21:30 Praha ,10:05 h / 1 přestup,1511 Kč,FAO,10:25,PRG,13:15 Liverpool ,easyJet,704 Kč,6       ,LPL,st 18:25 Liverpool ,PRG,21:30 Praha ,Ryanair,806 Kč,       
pá 06.09.2019,FAO,09:55,PRG,21:25 Praha ,10:30 h / 1 přestup,1519 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,821 Kč,6       ,Milán (Malpensa) MXP,pá 19:55 Milán ,PRG,21:25 Praha ,easyJet,698 Kč,5       
pá 20.09.2019,FAO,09:55,PRG,21:25 Praha ,10:30 h / 1 přestup,1545 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,730 Kč,8       ,Milán (Malpensa) MXP,pá 19:55 Milán ,PRG,21:25 Praha ,easyJet,814 Kč,7       
pá 04.10.2019,FAO,09:55,PRG,21:25 Praha ,10:30 h / 1 přestup,1571 Kč,FAO,09:55,PRG,13:45 Milán ,easyJet,575 Kč,3       ,Milán (Malpensa) MXP,pá 19:55 Milán ,PRG,21:25 Praha ,easyJet,996 Kč,2       
st 16.10.2019,FAO,10:00,PRG,21:55 Praha ,10:55 h / 1 přestup,1585 Kč,FAO,10:00,PRG,12:55 Londýn ,easyJet,912 Kč,1       ,Londýn (Luton) LTN,st 19:05 Londýn ,PRG,21:55 Praha ,Wizz Air,673 Kč,2       
čt 04.04.2019,KEF,10:30,Reykjavik (Keflavik) KEF,20:40 Praha ,8:10 h / 1 přestup,1856 Kč,KEF,10:30,Reykjavik (Keflavik) KEF,16:55 Budapešť ,Wizz Air,1155 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,20:40 Praha ,Ryanair,700 Kč,1       
st 20.03.2019,KEF,11:40,Reykjavik (Keflavik) KEF,21:45 Praha ,9:05 h / 1 přestup,1439 Kč,KEF,11:40,Reykjavik (Keflavik) KEF,14:35 Londýn ,easyJet,912 Kč,8       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,21:45 Praha ,Wizz Air,527 Kč,       
so 30.03.2019,KEF,10:10,Reykjavik (Keflavik) KEF,22:00 Praha ,10:50 h / 1 přestup,1585 Kč,KEF,10:10,Reykjavik (Keflavik) KEF,13:05 Londýn ,easyJet,912 Kč,5       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,22:00 Praha ,Wizz Air,673 Kč,       
út 21.05.2019,KEF,08:45,Reykjavik (Keflavik) KEF,21:55 Praha ,11:10 h / 1 přestup,1611 Kč,KEF,08:45,Reykjavik (Keflavik) KEF,12:40 Londýn ,easyJet,938 Kč,4       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,21:55 Praha ,Wizz Air,673 Kč,9       
čt 16.05.2019,KEF,08:45,Reykjavik (Keflavik) KEF,21:55 Praha ,11:10 h / 1 přestup,1632 Kč,KEF,08:45,Reykjavik (Keflavik) KEF,12:40 Londýn ,easyJet,549 Kč,5       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,21:55 Praha ,Wizz Air,1083 Kč,2       
st 27.03.2019,KEF,11:40,Reykjavik (Keflavik) KEF,21:45 Praha ,9:05 h / 1 přestup,1644 Kč,KEF,11:40,Reykjavik (Keflavik) KEF,14:35 Londýn ,easyJet,912 Kč,6       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,21:45 Praha ,Wizz Air,732 Kč,4       
po 01.04.2019,KEF,06:10,Reykjavik (Keflavik) KEF,23:45 Praha ,15:35 h / 1 přestup,1990 Kč,KEF,06:10,Reykjavik (Keflavik) KEF,10:20 Londýn ,WOW air,1463 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,23:45 Praha ,Ryanair,527 Kč,       
po 01.04.2019,KEF,06:10,Reykjavik (Keflavik) KEF,17:05 Praha ,8:55 h / 1 přestup,1990 Kč,KEF,06:10,Reykjavik (Keflavik) KEF,10:20 Londýn ,WOW air,1463 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,17:05 Praha ,Ryanair,527 Kč,       
pá 22.03.2019,KEF,06:30,Reykjavik (Keflavik) KEF,16:45 Praha ,9:15 h / 1 přestup,2093 Kč,KEF,06:30,Reykjavik (Keflavik) KEF,10:50 Kodaň ,WOW air,1181 Kč,2       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,16:45 Praha ,norwegian,912 Kč,       
st 06.03.2019,KEF,06:30,Reykjavik (Keflavik) KEF,16:45 Praha ,9:15 h / 1 přestup,2093 Kč,KEF,06:30,Reykjavik (Keflavik) KEF,10:50 Kodaň ,WOW air,1181 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,16:45 Praha ,norwegian,912 Kč,       
čt 14.03.2019,KEF,12:30,Reykjavik (Keflavik) KEF,21:25 Praha ,7:55 h / 1 přestup,2309 Kč,KEF,12:30,Reykjavik (Keflavik) KEF,16:10 Oslo ,norwegian,1215 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,21:25 Praha ,norwegian,1094 Kč,       
st 03.04.2019,KEF,06:20,Reykjavik (Keflavik) KEF,21:40 Praha ,13:20 h / 1 přestup,2105 Kč,KEF,06:20,Reykjavik (Keflavik) KEF,10:00 Dublin ,WOW air,1540 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,21:40 Praha ,Ryanair,564 Kč,3       
út 02.04.2019,KEF,06:20,Reykjavik (Keflavik) KEF,20:55 Praha ,12:35 h / 1 přestup,2105 Kč,KEF,06:20,Reykjavik (Keflavik) KEF,10:00 Dublin ,WOW air,1540 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,20:55 Praha ,Ryanair,564 Kč,       
út 09.04.2019,KEF,06:20,Reykjavik (Keflavik) KEF,20:55 Praha ,12:35 h / 1 přestup,2105 Kč,KEF,06:20,Reykjavik (Keflavik) KEF,10:00 Dublin ,WOW air,1540 Kč,8       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,20:55 Praha ,Ryanair,564 Kč,       
po 18.03.2019,KEF,11:40,Reykjavik (Keflavik) KEF,21:45 Praha ,9:05 h / 1 přestup,1819 Kč,KEF,11:40,Reykjavik (Keflavik) KEF,14:35 Londýn ,easyJet,1145 Kč,5       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,21:45 Praha ,Wizz Air,673 Kč,6       
st 13.03.2019,KEF,11:40,Reykjavik (Keflavik) KEF,21:45 Praha ,9:05 h / 1 přestup,1828 Kč,KEF,11:40,Reykjavik (Keflavik) KEF,14:35 Londýn ,easyJet,1301 Kč,6       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,21:45 Praha ,Wizz Air,527 Kč,       
út 19.03.2019,KEF,06:20,Reykjavik (Keflavik) KEF,20:55 Praha ,13:35 h / 1 přestup,1625 Kč,KEF,06:20,Reykjavik (Keflavik) KEF,09:30 Londýn ,WOW air,1181 Kč,8       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,20:55 Praha ,easyJet,444 Kč,8       
st 22.05.2019,KEF,09:00,Reykjavik (Keflavik) KEF,22:15 Praha ,11:15 h / 1 přestup,1844 Kč,KEF,09:00,Reykjavik (Keflavik) KEF,12:55 Londýn ,easyJet,497 Kč,5       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,22:15 Praha ,Wizz Air,1347 Kč,4       
po 18.03.2019,KEF,12:20,Reykjavik (Keflavik) KEF,20:55 Praha ,7:35 h / 1 přestup,1884 Kč,KEF,12:20,Reykjavik (Keflavik) KEF,15:35 Londýn ,easyJet,1262 Kč,2       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,20:55 Praha ,easyJet,621 Kč,7       
so 09.03.2019,KEF,10:10,Reykjavik (Keflavik) KEF,22:00 Praha ,10:50 h / 1 přestup,1884 Kč,KEF,10:10,Reykjavik (Keflavik) KEF,13:05 Londýn ,easyJet,1210 Kč,3       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,22:00 Praha ,Wizz Air,673 Kč,4       
st 13.03.2019,KEF,06:20,Reykjavik (Keflavik) KEF,20:55 Praha ,13:35 h / 1 přestup,1684 Kč,KEF,06:20,Reykjavik (Keflavik) KEF,09:30 Londýn ,WOW air,1181 Kč,7       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,20:55 Praha ,easyJet,503 Kč,8       
st 03.04.2019,KEF,06:10,Reykjavik (Keflavik) KEF,20:10 Praha ,12:00 h / 1 přestup,2204 Kč,KEF,06:10,Reykjavik (Keflavik) KEF,10:20 Londýn ,WOW air,1463 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,20:10 Praha ,Ryanair,740 Kč,5       
út 12.03.2019,KEF,06:20,Reykjavik (Keflavik) KEF,20:55 Praha ,13:35 h / 1 přestup,1743 Kč,KEF,06:20,Reykjavik (Keflavik) KEF,09:30 Londýn ,WOW air,1181 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,20:55 Praha ,easyJet,562 Kč,7       
út 30.04.2019,KEF,06:10,Reykjavik (Keflavik) KEF,20:40 Praha ,12:30 h / 1 přestup,2262 Kč,KEF,06:10,Reykjavik (Keflavik) KEF,10:20 Londýn ,WOW air,1617 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,20:40 Praha ,Ryanair,645 Kč,2       
út 30.04.2019,KEF,06:10,Reykjavik (Keflavik) KEF,22:05 Praha ,13:55 h / 1 přestup,2262 Kč,KEF,06:10,Reykjavik (Keflavik) KEF,10:20 Londýn ,WOW air,1617 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,22:05 Praha ,Ryanair,645 Kč,       
po 29.04.2019,KEF,06:10,Reykjavik (Keflavik) KEF,23:45 Praha ,15:35 h / 1 přestup,2262 Kč,KEF,06:10,Reykjavik (Keflavik) KEF,10:20 Londýn ,WOW air,1617 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,23:45 Praha ,Ryanair,645 Kč,4       
út 26.03.2019,KEF,06:55,Reykjavik (Keflavik) KEF,15:30 Praha ,7:35 h / 1 přestup,2295 Kč,KEF,06:55,Reykjavik (Keflavik) KEF,09:30 Dublin ,WOW air,1540 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,15:30 Praha ,Ryanair,754 Kč,5       
st 06.03.2019,KEF,06:55,Reykjavik (Keflavik) KEF,15:30 Praha ,7:35 h / 1 přestup,2295 Kč,KEF,06:55,Reykjavik (Keflavik) KEF,09:30 Dublin ,WOW air,1540 Kč,       ,Reykjavik (Keflavik) KEF,KEF,Reykjavik (Keflavik) KEF,15:30 Praha ,Ryanair,754 Kč,5       
