uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
78|11.09.2019|PRG|11:40|FAO|20:55|10:15|1212|PRG|11:40|FAO|12:40|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|683|1|11.04.2019|Thursday|Wednesday
79|30.09.2019|PRG|06:35|FAO|21:00|15:25|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:05|FAO|21:00|Ryanair|683||11.04.2019|Thursday|Monday
80|24.09.2019|PRG|06:35|FAO|20:55|15:20|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|683||11.04.2019|Thursday|Tuesday
81|24.09.2019|PRG|06:35|FAO|18:55|13:20|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|16:00|FAO|18:55|Ryanair|683||11.04.2019|Thursday|Tuesday
82|25.09.2019|PRG|11:40|FAO|17:55|7:15|1212|PRG|11:40|FAO|12:40|Ryanair|529|2|STN|15:00|FAO|17:55|Ryanair|683|2|11.04.2019|Thursday|Wednesday
83|09.09.2019|PRG|06:35|FAO|18:00|12:25|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:05|FAO|18:00|Ryanair|683||11.04.2019|Thursday|Monday
84|29.09.2019|PRG|06:35|FAO|20:50|15:15|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|17:55|FAO|20:50|Ryanair|683||11.04.2019|Thursday|Sunday
85|20.08.2019|PRG|06:35|FAO|20:55|15:20|1212|PRG|06:35|FAO|07:35|Ryanair|529|3|STN|18:00|FAO|20:55|Ryanair|683|1|11.04.2019|Thursday|Tuesday
86|23.09.2019|PRG|06:35|FAO|21:00|15:25|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:05|FAO|21:00|Ryanair|683||11.04.2019|Thursday|Monday
87|22.09.2019|PRG|06:35|FAO|20:50|15:15|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|17:55|FAO|20:50|Ryanair|683||11.04.2019|Thursday|Sunday
88|10.09.2019|PRG|06:35|FAO|20:55|15:20|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|683|4|11.04.2019|Thursday|Tuesday
89|17.09.2019|PRG|06:35|FAO|18:55|13:20|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|16:00|FAO|18:55|Ryanair|683||11.04.2019|Thursday|Tuesday
90|09.09.2019|PRG|06:35|FAO|21:00|15:25|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:05|FAO|21:00|Ryanair|683||11.04.2019|Thursday|Monday
91|23.09.2019|PRG|06:35|FAO|18:00|12:25|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:05|FAO|18:00|Ryanair|683||11.04.2019|Thursday|Monday
92|16.09.2019|PRG|06:35|FAO|21:00|15:25|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:05|FAO|21:00|Ryanair|683||11.04.2019|Thursday|Monday
93|16.10.2019|PRG|07:50|FAO|13:05|6:15|1239|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|640||11.04.2019|Thursday|Wednesday
94|27.08.2019|PRG|06:15|FAO|17:50|12:35|1271|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|742||11.04.2019|Thursday|Tuesday
95|28.08.2019|PRG|08:55|FAO|15:50|7:55|1271|PRG|08:55|FAO|10:30|Ryanair|529|4|CRL|13:55|FAO|15:50|Ryanair|742||11.04.2019|Thursday|Wednesday
96|26.08.2019|PRG|06:15|FAO|18:15|13:00|1271|PRG|06:15|FAO|07:50|Ryanair|529|2|CRL|16:20|FAO|18:15|Ryanair|742||11.04.2019|Thursday|Monday
97|22.08.2019|PRG|06:15|FAO|15:50|10:35|1271|PRG|06:15|FAO|07:50|Ryanair|529|5|CRL|13:55|FAO|15:50|Ryanair|742||11.04.2019|Thursday|Thursday
98|16.10.2019|PRG|06:35|FAO|20:55|15:20|1272|PRG|06:35|FAO|07:35|Ryanair|529|3|STN|18:00|FAO|20:55|Ryanair|743|5|11.04.2019|Thursday|Wednesday
99|23.10.2019|PRG|06:35|FAO|17:55|12:20|1272|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:00|FAO|17:55|Ryanair|743|5|11.04.2019|Thursday|Wednesday
100|05.10.2019|PRG|06:35|FAO|22:10|16:35|1272|PRG|06:35|FAO|07:35|Ryanair|529||STN|19:15|FAO|22:10|Ryanair|743||11.04.2019|Thursday|Saturday
101|15.10.2019|PRG|06:35|FAO|18:55|13:20|1272|PRG|06:35|FAO|07:35|Ryanair|529||STN|16:00|FAO|18:55|Ryanair|743||11.04.2019|Thursday|Tuesday
102|22.10.2019|PRG|06:35|FAO|18:55|13:20|1272|PRG|06:35|FAO|07:35|Ryanair|529||STN|16:00|FAO|18:55|Ryanair|743|1|11.04.2019|Thursday|Tuesday
103|05.10.2019|PRG|16:20|FAO|22:10|6:50|1272|PRG|16:20|FAO|17:10|Ryanair|529|2|STN|19:15|FAO|22:10|Ryanair|743||11.04.2019|Thursday|Saturday
